pulse_id,alice_x,alice_p,bob_measured_quadrature,alice_value_for_bob_basis,bob_value,used_for_parameter_estimation
324,3.641292315293603,-4.766777405914723,P,-4.766777405914723,-4.094218341570094,True
325,1.4615493822772896,1.0334056372969325,X,1.4615493822772896,1.8132041995256083,False
326,-3.1440805113064814,-4.438948517246105,P,-4.438948517246105,-3.5057701045582115,False
327,-0.13390634579640168,2.939874461882462,X,-0.13390634579640168,-0.8932734546631209,False
328,-2.344014385189632,0.33894774238652114,P,0.33894774238652114,-0.34034600169311524,False
329,-1.0365596847325493,1.999348039743978,P,1.999348039743978,1.0430441898906588,False
330,3.0224568665534433,-1.8042222763621023,P,-1.8042222763621023,-1.5761266211395104,False
331,1.275067621795392,-3.1050149466001087,X,1.275067621795392,2.5774784404562787,False
332,-1.3978608571574926,0.5215087682823344,P,0.5215087682823344,-0.02923294722169656,False
333,-2.027434732880798,-0.06720687991228395,P,-0.06720687991228395,0.2777554375286222,False
334,0.06556418575252158,-0.9830816523143314,P,-0.9830816523143314,-2.652163195920285,True
335,-2.4331202987622556,0.16932256146552754,P,0.16932256146552754,-0.6119929658097518,False
336,-1.3422805547931622,5.53487178406452,X,-1.3422805547931622,-0.3515025979420271,False
337,0.6240189431024877,1.6690510947381154,X,0.6240189431024877,-0.5036169106211807,True
338,2.3106240722133924,2.098997211726638,P,2.098997211726638,3.3616968379645966,False
339,1.2175229444488795,1.6878737831067112,P,1.6878737831067112,1.3801349900747724,True
340,-4.5825790171962,2.9589242877043858,P,2.9589242877043858,2.5666960454868804,False
341,0.6087334580605196,-0.3801433458014898,P,-0.3801433458014898,-0.8016454908274073,False
342,0.14406714646515584,-4.1095226153505875,P,-4.1095226153505875,-3.3293716367620125,True
343,0.8277805707453861,-0.3771722660120196,P,-0.3771722660120196,-1.5493502440970681,False
344,3.2324193633024145,1.6234714199930036,X,3.2324193633024145,3.9687743759045584,False
345,-4.126476553609486,-1.9396007902301473,X,-4.126476553609486,-5.306107295219157,False
346,-1.1822068503822112,-0.3527319009786607,X,-1.1822068503822112,-0.6934700357623256,False
347,1.1818126455867093,-1.3835394860046262,P,-1.3835394860046262,-3.738579096098383,False
348,-3.1631887989078846,3.004058503686261,P,3.004058503686261,1.2660900606921432,False
349,2.951898096107018,1.4989140308131275,P,1.4989140308131275,2.7085413051003178,False
350,0.7367132254013168,1.303081241287918,X,0.7367132254013168,-0.2672838168138212,False
351,1.693167971686808,1.2432026262419427,P,1.2432026262419427,2.353915113961163,False
352,-1.141887323043589,-0.07449850510425389,P,-0.07449850510425389,1.361928537717947,False
353,1.627527379932421,0.395112565055007,P,0.395112565055007,1.0081568340588214,False
354,2.1369431119780766,-2.370369161064635,X,2.1369431119780766,0.8884621696542827,True
355,0.4657560402743367,-4.372883957501135,X,0.4657560402743367,0.9150651465785333,False
356,0.46880178539739187,0.30016226069004814,X,0.46880178539739187,0.9505574905762592,False
357,0.5406864785634518,0.6479805125442888,P,0.6479805125442888,0.5885810762611988,False
358,-1.7266905294787633,2.418529136850755,P,2.418529136850755,4.50549342817061,False
359,-0.29505736048070585,3.142671632164735,P,3.142671632164735,2.159588773184449,False
360,-0.3050450649047176,3.1399969699978936,X,-0.3050450649047176,1.4833096003899582,False
361,0.7667877287069902,-1.9960471865877556,X,0.7667877287069902,1.7478960400916757,False
362,1.9996484938205892,-0.7045300698995386,P,-0.7045300698995386,0.8010321182082414,False
363,-2.1170721639568186,0.9606685917627591,X,-2.1170721639568186,-0.8914666718348896,False
364,-0.25001806063915527,5.063809355484355,P,5.063809355484355,3.034361866205076,True
365,2.9629110953179465,2.960198407427832,X,2.9629110953179465,2.7115207220079096,False
366,-1.4871764576251283,2.2387943239967605,P,2.2387943239967605,0.7464849617497784,True
367,-1.6445000345806406,-0.7755759110985811,P,-0.7755759110985811,-1.8856073514693634,False
368,0.40461238366238717,-1.7663992623102491,P,-1.7663992623102491,-0.7405764964216757,True
369,1.6887703809706403,1.577815766766479,X,1.6887703809706403,1.4857647981221427,True
370,0.02285211112131866,-2.20132252846872,P,-2.20132252846872,-1.721103447612744,True
371,2.6579211808739784,-0.47687270196060527,P,-0.47687270196060527,0.18550843938372014,False
372,1.7135879651330537,-0.22955589800384527,P,-0.22955589800384527,-2.088329025576745,False
373,1.6836401337801237,3.185824178245616,X,1.6836401337801237,0.14164666950037663,False
374,1.1082330026481866,-0.7093946059193551,P,-0.7093946059193551,-0.9296472862602511,False
375,4.65530620069217,-4.878499277145231,X,4.65530620069217,4.269886810548199,False
376,-0.4103233777320884,1.0088892953249367,X,-0.4103233777320884,-0.36138104491626993,True
377,-4.007044584133028,-1.3980437062078528,P,-1.3980437062078528,0.27750961654595363,True
378,3.208508723034282,0.08526204887549363,P,0.08526204887549363,-0.038706387587762,False
379,-0.9153988619136513,-0.1734094016842473,X,-0.9153988619136513,0.2779015268572874,False
380,0.21576088868606608,-0.5474079916355366,X,0.21576088868606608,-0.6734358387366735,False
381,2.619101369721054,1.5806811635694078,P,1.5806811635694078,1.4800492252549389,False
382,-3.2045190821178506,-3.0657297567054145,P,-3.0657297567054145,-3.5314723587955514,False
383,-2.503294428212279,-1.0340284499087204,X,-2.503294428212279,-4.002031315269431,True
384,-3.2025558742377074,1.3680758262347625,P,1.3680758262347625,0.7330441804077044,False
385,-1.5882725800508477,-1.2281695506887365,P,-1.2281695506887365,-2.366095308536031,True
386,0.8792732120339871,-3.2176134185399436,P,-3.2176134185399436,-1.9060556055407365,False
387,1.048375685625542,1.3371106865134716,X,1.048375685625542,0.3312111874620052,False
388,0.5525483586571075,2.246189260883078,P,2.246189260883078,1.3945208966979519,False
389,-2.825531767784733,-0.08999041528601268,P,-0.08999041528601268,-0.546554859643736,True
390,-4.620206873265288,-3.921691196939065,P,-3.921691196939065,-1.8957796878344264,False
391,0.10870717078076453,1.4119394933976324,P,1.4119394933976324,1.0964154225549803,True
392,-0.9435520672766715,-3.319775762839376,X,-0.9435520672766715,1.2832908374687966,False
393,0.9187715434332235,0.6175985536963314,X,0.9187715434332235,0.17713904428663574,True
394,1.4039072524425402,-1.7749276494843196,X,1.4039072524425402,2.99135510805731,True
395,0.27648286411736384,-2.3196785715339305,X,0.27648286411736384,0.22836207003368364,False
396,1.5202661707517076,-0.8838200341593804,X,1.5202661707517076,3.0515780611106242,True
397,0.45842274823013685,-0.3665951128545197,X,0.45842274823013685,1.1383196345807174,False
398,1.0601294112029334,-1.2884165007728965,P,-1.2884165007728965,-0.4175534843857549,False
399,-1.4093465257397648,1.1774065564303013,P,1.1774065564303013,-0.4650723278609714,False
400,-0.3592228276629171,-0.8921387569176675,P,-0.8921387569176675,-1.6170199139068018,False
401,0.3935521933139145,1.960381743343644,P,1.960381743343644,1.3704607170042684,False
402,1.6410569508348376,0.5623463312869589,X,1.6410569508348376,2.2425842807115224,False
403,-0.7874823444491442,-1.395114413192616,X,-0.7874823444491442,-0.6483237821077581,False
404,1.0423345114642253,-1.7318797676645719,X,1.0423345114642253,0.5159151196522554,True
405,-0.531677583830758,-3.2949925980948773,X,-0.531677583830758,-0.6856278000518401,False
406,-0.23508433465626072,0.5814663557336448,X,-0.23508433465626072,0.827454849716581,True
407,1.659038084048146,-0.7091750945027162,P,-0.7091750945027162,-0.6428960963207441,False
408,-3.986120742108312,-4.744391056127029,P,-4.744391056127029,-4.637688655198684,False
409,-2.592944656149522,-1.0714297455388002,P,-1.0714297455388002,-0.7829399999169828,False
410,-2.9643707948856415,-1.802068058509904,X,-2.9643707948856415,-2.001224923744017,False
411,-4.6672322396966095,3.1513551843413206,P,3.1513551843413206,3.658209160907238,False
412,-1.3565288803103535,-3.4055572237866194,P,-3.4055572237866194,-2.9112651361220885,False
413,1.4988677994554809,-2.8827015994681076,X,1.4988677994554809,-0.07434094546300152,False
414,-0.5697681327651495,2.2199392862113996,X,-0.5697681327651495,-0.729959100609906,False
415,0.39558016388370426,2.7135263149279263,P,2.7135263149279263,0.7510195648228046,False
416,2.178434993421585,-1.489965877451283,X,2.178434993421585,1.4821916763534537,False
417,2.655372264535383,-1.2641716456178218,P,-1.2641716456178218,-2.2853456956115807,False
418,-0.1382758694522791,1.2324707931066257,X,-0.1382758694522791,-1.5692134507596116,False
419,2.7071717791387946,-4.65419959389062,X,2.7071717791387946,0.5237483695374061,False
420,0.18425331686821841,-3.7223873690111122,P,-3.7223873690111122,-2.6096890009443086,False
421,-1.6747964476549242,-0.5614668017014237,X,-1.6747964476549242,-1.0558583037794418,False
422,-1.1888007043974704,3.099781132258252,X,-1.1888007043974704,-0.3223573605373363,False
423,-2.9610730251300326,-0.8714601763334792,X,-2.9610730251300326,-1.939042136546022,False
424,-1.7762677074673048,0.20187358347030923,X,-1.7762677074673048,-0.22735376444151956,False
425,-0.7160333761488583,2.267578545128024,P,2.267578545128024,1.0451413303360597,False
426,1.6071700387572032,4.213769466556292,X,1.6071700387572032,2.513424509975843,False
427,3.4415396623319676,-1.1536969462966251,X,3.4415396623319676,2.454855442991193,False
428,-2.76436303075408,-0.033673447466852115,P,-0.033673447466852115,1.558184280244544,False
429,0.7856549365198379,3.644110442685685,P,3.644110442685685,1.4200641451555727,True
430,-2.081087878315069,-3.044398550382857,X,-2.081087878315069,-1.6727475841622133,False
431,0.9493941769264039,2.0551621411076435,P,2.0551621411076435,4.530643598420188,True
432,-0.2621733013754532,-2.0366310647225165,X,-0.2621733013754532,0.9729215248541758,True
433,-3.6618116516950607,0.20494473420631346,P,0.20494473420631346,-1.7724603197485385,False
434,1.8565939831369687,-0.4852380948005485,P,-0.4852380948005485,-0.9881477227166713,False
435,-1.210001425617462,-1.9160232014024585,P,-1.9160232014024585,-4.381998047895603,False
436,-1.0678004767471092,-1.9662038553165502,X,-1.0678004767471092,-0.3429089589901735,False
437,-2.13950482257938,0.552828728507509,X,-2.13950482257938,-0.9285139749807151,False
438,-1.308566553375111,1.9910786563253642,P,1.9910786563253642,0.671082984065208,False
439,0.8557808813898344,-0.2594724063770064,P,-0.2594724063770064,-0.6915418274453276,False
440,-0.37848868187281104,0.14022631746643274,X,-0.37848868187281104,0.6449770839674402,False
441,0.6573240045649621,1.1423481325820943,X,0.6573240045649621,1.924460711314012,False
442,0.7238437078576874,-1.9432375460259197,X,0.7238437078576874,-1.1002456254188475,False
443,2.641323311056334,1.479385016825846,P,1.479385016825846,0.9589698278612869,False
444,-0.6855723017287586,1.638686194119494,X,-0.6855723017287586,0.4294557024471398,False
445,-2.9537156336914636,5.20725259750082,P,5.20725259750082,3.8970972971391586,False
446,2.134444833143966,-0.7522083811191645,P,-0.7522083811191645,-1.901408515243744,False
447,-0.6629763441945093,-0.9161636033362552,P,-0.9161636033362552,-0.5190287370987978,False
448,2.229184889154754,1.537931743147491,X,2.229184889154754,0.5680955245659702,False
449,0.7667542263649408,1.6382083378242767,P,1.6382083378242767,1.883518582048997,False
450,-0.26227506040668985,-1.070174306753424,P,-1.070174306753424,-0.6574537281708368,True
451,0.6975517880925902,-0.8063253538600977,X,0.6975517880925902,1.295592549537053,False
452,3.902025120252599,1.0822616764360808,P,1.0822616764360808,-0.609476766778198,False
453,4.153961058107506,-1.6551684814693228,P,-1.6551684814693228,-0.8296833537032944,False
454,0.1387622702655574,-0.8210679760300298,P,-0.8210679760300298,-1.001003338102824,False
455,0.3203811866341506,0.1791855347368693,P,0.1791855347368693,-0.026248469036248057,False
456,2.152480314932771,1.9918773696445162,X,2.152480314932771,4.079323863341389,True
457,-1.6913220655346943,-1.2091972323590816,P,-1.2091972323590816,-1.7120880482717538,False
458,0.6661407452365102,-3.684768924061344,P,-3.684768924061344,-1.5862037519247718,True
459,-0.0517256959077128,-3.833194935036422,X,-0.0517256959077128,-1.1550696811931502,False
460,0.6278164229151072,-2.518826133412267,P,-2.518826133412267,-1.2593680443666608,False
461,-1.6667376118988115,-2.6263354363998745,X,-1.6667376118988115,-2.3054887993849364,False
462,-3.179134986617938,-0.30922151723981806,P,-0.30922151723981806,-2.4895862821196544,False
463,-4.1459668719825835,-2.37776030719521,P,-2.37776030719521,-0.8115348209261464,False
464,-2.2347682259792157,-1.4055099196424081,X,-2.2347682259792157,-1.879808421903254,False
465,-0.917350569878666,-1.5481717699640996,X,-0.917350569878666,-0.4084126877222731,False
466,-0.5863831732975237,-0.8810157216959869,X,-0.5863831732975237,0.022889208334263278,False
467,3.8744623248590337,2.645008663046245,P,2.645008663046245,1.2496390153631214,False
468,2.2119867398145963,1.3238951788610334,X,2.2119867398145963,0.42062794011635685,False
469,-1.9241822326832545,0.03225883055200775,P,0.03225883055200775,0.563860472725181,False
470,0.6954169049019139,-0.9220525611616762,X,0.6954169049019139,0.506396551065719,False
471,-0.8141564727006502,-0.8664653132460424,P,-0.8664653132460424,-0.8107512175905928,False
472,-0.5687276760801903,0.655492939903899,P,0.655492939903899,1.6445088134631307,True
473,0.37065129883076403,1.1683381467045804,X,0.37065129883076403,-1.3430143938791732,False
474,1.2383422339507866,-1.8152350122012009,P,-1.8152350122012009,-0.18525762845083538,False
475,-0.6785169677680307,0.07296151122846296,P,0.07296151122846296,1.2204202059892415,False
476,2.127703065468717,-4.063239137326054,X,2.127703065468717,1.8803256675726758,False
477,-2.283876452284808,0.42342756834119405,X,-2.283876452284808,-2.04592072251631,False
478,0.012678124724536884,1.524298483917372,P,1.524298483917372,0.09584929952491761,False
479,5.195347453191665,-0.5601372537617508,X,5.195347453191665,5.989797670173079,True
480,0.4461594852505502,3.6330539922802108,X,0.4461594852505502,-0.6953234331350439,False
481,2.8664290132123456,-1.7624768948721008,P,-1.7624768948721008,-1.7557145872734135,False
482,0.18304035634641636,0.43488083060652255,P,0.43488083060652255,0.6974515529847252,False
483,1.1615541906595934,-0.07164949333191095,X,1.1615541906595934,-0.9653803356158345,False
484,-0.11356638878538307,-0.20059533488681666,X,-0.11356638878538307,1.2145066296983034,False
485,-0.34081516232840886,-0.22864433600949527,X,-0.34081516232840886,0.3648336426616397,False
486,-1.5589647934508393,0.21421006001894335,P,0.21421006001894335,0.11896075289888164,False
487,0.8606027179151065,1.6959174869273996,X,0.8606027179151065,1.2657398473810448,False
488,-1.7030743783715359,2.7554724725494886,P,2.7554724725494886,2.0634769645902233,False
489,1.3311704726268583,-0.004500489008314781,P,-0.004500489008314781,1.0715517008934201,False
490,2.17057400889182,1.6306321443432663,P,1.6306321443432663,0.49577891283931874,True
491,0.7330628144744599,-1.403533892533565,P,-1.403533892533565,-1.008436883175155,False
492,-0.5724974671113837,1.531910905452466,P,1.531910905452466,1.6912733289467834,False
493,0.9079311586173922,-1.5239830476539806,X,0.9079311586173922,1.5587008221080376,False
494,-0.6173461110928252,2.1813198721762643,X,-0.6173461110928252,1.0155581867092114,False
495,1.8710942509302986,4.421281754786479,X,1.8710942509302986,1.8894728831481826,False
496,-3.6628121684302473,-0.24416777594278358,P,-0.24416777594278358,0.6114719641130109,True
497,-0.6712147362372924,-4.385086981614817,P,-4.385086981614817,-3.3364726255840282,False
498,-3.9816239902479955,-1.096145866489646,X,-3.9816239902479955,-3.7001761151842327,False
499,-2.99012166045441,2.4637502685786066,X,-2.99012166045441,-1.925343898093514,True
500,2.7277244596278187,1.1061535740504898,P,1.1061535740504898,0.24546086155418456,True
501,1.790369963943372,0.4978271973500591,P,0.4978271973500591,1.6559941626993682,False
502,-1.4389604665695808,2.017336711909678,X,-1.4389604665695808,-2.2475254288436837,False
503,-3.005006912081794,0.968906878496844,P,0.968906878496844,-0.26706967050316854,True
504,-5.929057675683302,2.4354503749022727,P,2.4354503749022727,2.1488527263453356,False
505,-1.0869910158652691,1.838847353293971,P,1.838847353293971,-0.9498705027958785,False
506,4.840830024494805,3.0434009054739177,X,4.840830024494805,2.892804913761357,False
507,0.8697685429272948,0.7175921678125087,P,0.7175921678125087,1.5633016302113472,False
508,-1.119144572098979,1.8105188029879093,P,1.8105188029879093,1.3314508561729208,True
509,0.9301604190006125,-0.6142541461715708,P,-0.6142541461715708,-0.3744029928645577,False
510,-3.1219167059888857,-1.2029216231180118,X,-3.1219167059888857,-1.0650337485693435,False
511,-0.5946467253952709,3.4135352808379467,P,3.4135352808379467,2.350139775421554,False
512,0.19895494603147698,0.43240935264537605,P,0.43240935264537605,0.6952454476851055,False
513,-0.17220130364209701,1.609761131724758,X,-0.17220130364209701,1.8170949531091303,False
514,1.5816122433801612,0.24748002882278033,P,0.24748002882278033,1.1856459373308867,False
515,0.6892904524721047,-1.1730313018399285,X,0.6892904524721047,-0.4544975038868828,True
516,1.336652036215994,0.021965785164802645,P,0.021965785164802645,-0.15203731344122937,True
517,-1.3767445644615188,2.8719880355354284,P,2.8719880355354284,0.950456607887672,False
518,1.7956308168210962,1.110480148558848,P,1.110480148558848,0.6857255039564261,False
519,3.257873895247983,-3.422946319460918,X,3.257873895247983,2.41403121260406,False
520,-1.9402990393028252,-0.4304889131523094,X,-1.9402990393028252,-2.1223380441945183,True
521,-1.7753913114291195,3.564587585409424,P,3.564587585409424,1.76188443021978,False
522,2.6715686726404657,-0.4275937236999121,X,2.6715686726404657,2.5150099256793204,False
523,-0.38268797339012056,-3.6009573834683613,P,-3.6009573834683613,-3.1804273877246088,False
524,2.807642784133114,3.786097770845087,P,3.786097770845087,3.277756860226113,False
525,-0.8850714237843678,1.3647850196255853,P,1.3647850196255853,0.5741477794706861,False
526,2.9100911525414226,-0.1400257176256008,P,-0.1400257176256008,-1.9476611567150426,False
527,0.26297163361090437,-0.7428354721641373,X,0.26297163361090437,-0.2931850180665293,False
528,0.5164576466453904,2.164703859583471,P,2.164703859583471,-0.4806006928310629,False
529,3.1294360433398087,-1.083966800452385,X,3.1294360433398087,1.405438092845631,True
530,-0.7235409548883425,2.2965128490319766,P,2.2965128490319766,1.7955442516015905,False
531,-1.8822441918499166,1.084390571448512,P,1.084390571448512,1.1104452315131967,False
532,-0.8971284160567087,0.48936385097469987,P,0.48936385097469987,-0.34987207713154794,True
533,0.9046679012862774,0.2910296106711907,X,0.9046679012862774,0.20323485648059325,False
534,-3.1315181443610287,-0.34993607342835625,P,-0.34993607342835625,-1.1030038344908653,True
535,1.274941805302243,2.0912802404185316,P,2.0912802404185316,0.9187954087420294,False
536,-1.0775426352354864,-1.7306856642036683,P,-1.7306856642036683,-2.187508488843298,False
537,2.295625321467127,-3.2438502536604186,P,-3.2438502536604186,-1.6212614227940436,False
538,-4.788520609800943,1.2288802457849493,P,1.2288802457849493,-0.25281786337128487,False
539,-1.5731315502083374,1.2624766561342955,P,1.2624766561342955,1.3262532009706824,False
540,-3.372936302468204,0.9604823050235334,P,0.9604823050235334,0.9365717852548892,False
541,-1.6524589327279051,0.8154567392360776,P,0.8154567392360776,1.6416158306076452,False
542,0.49533180221788625,-0.6410807566750957,P,-0.6410807566750957,-0.6532754032857271,False
543,-0.3584532508995098,1.5749654087710505,X,-0.3584532508995098,-0.21216136503538396,False
544,-0.5067551378960299,-0.09111625350908176,X,-0.5067551378960299,1.0521861720531942,False
545,-0.3183697427601216,-0.9742271216303562,X,-0.3183697427601216,0.5754730983209742,False
546,0.40677648123988686,-0.6237826245107998,P,-0.6237826245107998,-2.0429659622876466,False
547,-2.0170720838862155,4.041279397551664,P,4.041279397551664,0.5547530581284605,False
548,1.4136992817981016,-3.4699521640908655,X,1.4136992817981016,1.7958754825239,False
549,1.3253319407709678,0.9995762085915977,X,1.3253319407709678,0.2425433999172134,True
550,0.770075875312202,-3.3582208552474344,P,-3.3582208552474344,-2.220239311381015,False
551,1.1130668855025263,-0.21646667664594646,X,1.1130668855025263,0.7330460629475938,True
552,0.592836001617319,-0.8672549703083754,X,0.592836001617319,-0.9668127346961363,False
553,4.070146605462135,-4.170056593359756,X,4.070146605462135,3.7479010914485595,False
554,-0.1741883421050198,0.778075180867526,P,0.778075180867526,1.058576924871612,False
555,-0.6141664366691535,-0.7600761243843918,X,-0.6141664366691535,-0.7284569569558377,False
556,-1.5070551607147558,-4.198412685122488,X,-1.5070551607147558,-1.2534047064443026,False
557,-2.0645253411556737,1.6791361815485042,P,1.6791361815485042,1.0289041784800552,False
558,-2.4889435752021507,2.87001235597787,X,-2.4889435752021507,-1.3814527391032327,False
559,-1.777594626461837,2.980248684593144,X,-1.777594626461837,-1.4776662563088483,False
560,-0.14136076330414263,0.7179128813029423,P,0.7179128813029423,2.1695026977858425,False
561,0.668590256995429,0.09211627715423099,P,0.09211627715423099,0.5060841985995883,False
562,0.10228411710432357,2.656313241791594,X,0.10228411710432357,-1.1006341030459557,False
563,-1.531070554859426,3.3647671706801967,X,-1.531070554859426,-2.1507559540166126,False
564,1.8003691280399265,2.26713740575125,X,1.8003691280399265,-0.8130152120855085,True
565,1.478825344601895,-1.8830752044596022,P,-1.8830752044596022,-2.852666097729866,False
566,-0.319296614844034,0.4026897064298438,P,0.4026897064298438,0.12391739179955766,False
567,-1.305832289329424,0.8790322885828572,X,-1.305832289329424,-0.9169521202266288,False
568,1.096855841659599,-3.6192339378344585,P,-3.6192339378344585,-3.3235640807300073,True
569,0.3759471749722089,0.9387213192415482,P,0.9387213192415482,0.3442897391234516,False
570,-2.896254518830095,4.545983651958778,X,-2.896254518830095,-3.5687852472943344,False
571,-0.1359605119688098,1.2798723316015828,X,-0.1359605119688098,-0.17638565840010956,False
572,0.5240716241487621,2.9468261628835126,P,2.9468261628835126,4.007635789954673,False
573,-1.7993895729755076,0.36582946025741014,P,0.36582946025741014,0.601169259837971,True
574,0.379686785674886,-0.14643664796764297,P,-0.14643664796764297,-0.3491010838386073,False
575,-2.9096449705155782,0.762542780161951,X,-2.9096449705155782,-2.000003213101131,False
576,2.6723722000243417,-1.6316532959688652,X,2.6723722000243417,1.1246077794933864,True
577,2.4958999701188636,-1.9275503744687772,X,2.4958999701188636,2.7486269287804914,False
578,-0.5050346686059295,2.5326091143387313,X,-0.5050346686059295,-0.5690955421072863,False
579,0.7269086756781463,2.7446846857330365,X,0.7269086756781463,1.1604230742440658,False
580,-4.81984393159975,-1.9822126311747008,X,-4.81984393159975,-4.534353980755925,False
581,-2.3126953205306657,1.935997609107729,P,1.935997609107729,2.332561639304937,False
582,-0.5875578403042596,-0.17391995121204182,P,-0.17391995121204182,0.026518339233736865,False
583,-2.1442660428537184,0.6796171489808611,P,0.6796171489808611,0.3220877101304218,False
584,1.4287929652613176,0.9204372788701268,P,0.9204372788701268,2.310271350722453,True
585,3.994593061495988,1.9887009362486368,X,3.994593061495988,2.627045637102828,False
586,-2.353229438858604,0.16543640372637775,P,0.16543640372637775,0.5343562125423036,False
587,-1.6749268081703854,2.820323990603872,X,-1.6749268081703854,0.314540067211625,False
588,0.47089673661986065,0.6188256795198495,P,0.6188256795198495,-0.12569771715945266,False
589,3.2222322969992416,1.2483685449390651,P,1.2483685449390651,0.17869527642402494,False
590,-2.4447486250798063,-1.666525183074493,X,-2.4447486250798063,-3.327707535441106,True
591,0.49807224461388394,4.317318021409668,P,4.317318021409668,2.9763608809313045,True
592,3.6425977016262174,0.9396498464099328,P,0.9396498464099328,-0.7365692820548448,False
593,-3.3035182963585346,1.4259948506901985,X,-3.3035182963585346,-1.2891470337104691,False
594,-2.562138413691664,-3.216371622423083,X,-2.562138413691664,-3.3085050894642873,False
595,-0.8472132129216765,-1.645404046158202,P,-1.645404046158202,-0.029360994096762738,False
596,-1.041176825710822,2.475767375837461,X,-1.041176825710822,-0.638652971260579,False
597,1.6252025755072892,0.5737822365852094,P,0.5737822365852094,-2.2011321736468137,False
598,0.4833194396416761,-3.827559469657852,X,0.4833194396416761,0.03757823997038928,False
599,-3.5499241192842566,2.076579857967638,P,2.076579857967638,1.1022568179854448,False
600,1.0308208058016217,-1.0875656087054468,X,1.0308208058016217,1.467612383632963,False
601,-1.155077774711301,2.822633971753424,X,-1.155077774711301,0.22131941378060505,False
602,2.548894433882478,-0.17567135720739932,P,-0.17567135720739932,-0.3390768378520834,False
603,-1.2551750728738393,0.4094133720410599,X,-1.2551750728738393,-0.5967069692738334,False
604,-1.2732305662044714,2.357909157183297,P,2.357909157183297,1.8780290589484003,False
605,1.0822632216090629,-1.7949859417093246,X,1.0822632216090629,0.005889285737192496,False
606,1.5258529646738732,-1.9856936156678793,X,1.5258529646738732,2.2819553300690174,True
607,0.8961987278724072,-0.39299684079621466,P,-0.39299684079621466,0.795499348661179,True
608,-3.3711946347696164,1.6543455992424443,X,-3.3711946347696164,-2.215465716995019,True
609,1.0760688798565021,-2.6617545052269813,X,1.0760688798565021,2.406764463062894,False
610,-2.068616103348798,-3.3360691997781933,P,-3.3360691997781933,-4.520364484217752,False
611,0.470552223176527,1.6474418540875846,P,1.6474418540875846,2.4724180704339638,True
612,-2.8474688707981204,-1.2059566251340075,P,-1.2059566251340075,-1.4414825161775178,False
613,0.8926442950861273,-0.7844520258405662,P,-0.7844520258405662,0.10095677875257214,True
614,-1.6131978086147452,-3.7136208038803318,P,-3.7136208038803318,-3.990566416082061,False
615,-2.5652693005210434,-1.3579586287039642,P,-1.3579586287039642,-2.3091607851882543,True
616,1.427640272964799,-0.015134593262301273,P,-0.015134593262301273,2.0129939088910045,False
617,0.4832890433535026,1.8607557152457843,X,0.4832890433535026,0.4570359951887225,False
618,-1.2279536027857942,-1.5424603324692776,P,-1.5424603324692776,-0.06916144639909061,False
619,2.9023576980421284,3.314752240464993,X,2.9023576980421284,3.297719691969834,False
620,-0.8813048431394849,-1.3691120483596013,P,-1.3691120483596013,-1.5343083773984847,False
621,0.06421534794186932,-1.3661836031703494,X,0.06421534794186932,0.5243065054668197,False
622,0.5378268953572019,3.0747151037956044,P,3.0747151037956044,1.1456894421569357,True
623,-1.2393318682572272,0.4229203047278343,P,0.4229203047278343,0.3268752053032662,False
624,0.9422725867998587,-1.1040494580231532,P,-1.1040494580231532,-1.9995917986263523,False
625,-1.066904694329449,-0.3102662623611869,P,-0.3102662623611869,-0.6553539668796775,False
626,-0.8232766444324184,2.7061471550841185,X,-0.8232766444324184,-1.0050981580499978,False
627,2.725285279606682,2.9324056392513635,X,2.725285279606682,3.9287481556696875,False
628,-2.081172105024866,-1.633586358540512,X,-2.081172105024866,-0.30256700357956867,True
629,-4.82556066185898,-0.08486762015821643,P,-0.08486762015821643,0.8040932286085344,False
630,3.2218739900237887,0.18031365533514615,P,0.18031365533514615,0.1380984254116797,False
631,5.098655905214006,-1.972480221033195,X,5.098655905214006,4.020536601289512,True
632,-0.8105385308986637,-0.11137010529998861,X,-0.8105385308986637,-1.945744333592963,True
633,-3.8736760812403706,0.010645720903400975,X,-3.8736760812403706,-3.344568112972715,False
634,-0.6209679523918875,2.2804189578734713,P,2.2804189578734713,0.6440851052685963,False
635,-0.5724458996813384,2.414850056622402,X,-0.5724458996813384,-0.22639771936224834,False
636,-0.3798476820445141,-0.6584187967180161,P,-0.6584187967180161,-0.5485485621638523,False
637,-2.2267760838436965,-0.42790628772162337,P,-0.42790628772162337,-0.42838409671361605,False
638,1.1591222849529548,1.3285846041112712,X,1.1591222849529548,0.22526739279922003,False
639,1.0490147505721723,-1.170376897854023,X,1.0490147505721723,0.14579851843812708,False
640,-2.988811239638613,1.1772803034748054,P,1.1772803034748054,0.4113133017567209,True
641,1.3983934633897757,-0.17581297473842947,X,1.3983934633897757,1.9174418921307748,False
642,4.105369963891782,-1.9387971554772414,P,-1.9387971554772414,-2.2585458976530246,False
643,0.3439206648741197,-1.9136734257592931,P,-1.9136734257592931,-0.1833134396154914,False
644,-0.6746503241370121,2.894117392062204,P,2.894117392062204,3.1859937657861725,False
645,-0.2840064288150426,-0.3128429582865972,P,-0.3128429582865972,-0.513535340180141,False
646,1.2305135339371225,3.280708187796622,P,3.280708187796622,4.052159283246063,False
647,-3.4613432110144364,-1.0272725214298202,X,-3.4613432110144364,-0.1930295261172028,False
